timestamp,index,name,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.free [MiB],memory.total [MiB],power.draw [W],temperature.gpu
2024/01/18 02:00:00.000,1,NVIDIA A100-SXM4-40GB,7.3 %,5.8 %,1742 MiB,38794 MiB,40536 MiB,84.84 W,39
2024/01/18 02:00:00.000,2,NVIDIA V100-SXM2-32GB,6.9 %,5.5 %,3187 MiB,37349 MiB,40536 MiB,62.68 W,38
2024/01/18 02:00:00.000,3,NVIDIA V100-SXM2-32GB,5.4 %,4.3 %,2268 MiB,38268 MiB,40536 MiB,58.76 W,38
2024/01/18 03:00:00.000,0,NVIDIA A100-SXM4-40GB,14.6 %,11.7 %,6793 MiB,33743 MiB,40536 MiB,109.55 W,42
2024/01/18 03:00:00.000,1,NVIDIA A100-SXM4-40GB,7.2 %,5.8 %,2131 MiB,38405 MiB,40536 MiB,84.45 W,39
2024/01/18 03:00:00.000,2,NVIDIA V100-SXM2-32GB,7.2 %,5.7 %,2888 MiB,37648 MiB,40536 MiB,63.32 W,39
2024/01/18 03:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1578 MiB,38958 MiB,40536 MiB,50.10 W,36
2024/01/18 04:00:00.000,0,NVIDIA A100-SXM4-40GB,10.3 %,8.2 %,3949 MiB,36587 MiB,40536 MiB,94.99 W,40
2024/01/18 04:00:00.000,1,NVIDIA A100-SXM4-40GB,8.5 %,6.8 %,3386 MiB,37150 MiB,40536 MiB,88.93 W,39
2024/01/18 04:00:00.000,2,NVIDIA V100-SXM2-32GB,9.6 %,7.7 %,2793 MiB,37743 MiB,40536 MiB,69.50 W,40
2024/01/18 04:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1290 MiB,39246 MiB,40536 MiB,50.10 W,36
2024/01/18 05:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,2656 MiB,37880 MiB,40536 MiB,66.80 W,36
2024/01/18 05:00:00.000,1,NVIDIA A100-SXM4-40GB,6.1 %,4.9 %,2342 MiB,38194 MiB,40536 MiB,80.88 W,38
2024/01/18 05:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/18 05:00:00.000,3,NVIDIA V100-SXM2-32GB,6.9 %,5.5 %,2953 MiB,37583 MiB,40536 MiB,62.66 W,38
2024/01/18 06:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,582 MiB,39954 MiB,40536 MiB,66.80 W,36
2024/01/18 06:00:00.000,1,NVIDIA A100-SXM4-40GB,15.0 %,12.0 %,4855 MiB,35681 MiB,40536 MiB,110.83 W,42
2024/01/18 06:00:00.000,2,NVIDIA V100-SXM2-32GB,9.0 %,7.2 %,3503 MiB,37033 MiB,40536 MiB,67.98 W,40
2024/01/18 06:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/18 07:00:00.000,0,NVIDIA A100-SXM4-40GB,8.3 %,6.7 %,2633 MiB,37903 MiB,40536 MiB,88.29 W,39
2024/01/18 07:00:00.000,1,NVIDIA A100-SXM4-40GB,5.7 %,4.6 %,2069 MiB,38467 MiB,40536 MiB,79.42 W,38
2024/01/18 07:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,348 MiB,40188 MiB,40536 MiB,50.10 W,36
2024/01/18 07:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/18 08:00:00.000,0,NVIDIA A100-SXM4-40GB,9.3 %,7.4 %,4863 MiB,35673 MiB,40536 MiB,91.64 W,40
2024/01/18 08:00:00.000,1,NVIDIA A100-SXM4-40GB,6.6 %,5.3 %,2921 MiB,37615 MiB,40536 MiB,82.42 W,38
2024/01/18 08:00:00.000,2,NVIDIA V100-SXM2-32GB,6.0 %,4.8 %,1765 MiB,38771 MiB,40536 MiB,60.28 W,38
2024/01/18 08:00:00.000,3,NVIDIA V100-SXM2-32GB,4.6 %,3.7 %,2261 MiB,38275 MiB,40536 MiB,56.84 W,37
2024/01/18 09:00:00.000,0,NVIDIA A100-SXM4-40GB,78.5 %,62.8 %,32009 MiB,8527 MiB,40536 MiB,326.81 W,74
2024/01/18 09:00:00.000,1,NVIDIA A100-SXM4-40GB,74.9 %,59.9 %,30163 MiB,10373 MiB,40536 MiB,314.75 W,72
2024/01/18 09:00:00.000,2,NVIDIA V100-SXM2-32GB,48.9 %,39.1 %,16877 MiB,23659 MiB,40536 MiB,169.67 W,59
2024/01/18 09:00:00.000,3,NVIDIA V100-SXM2-32GB,5.6 %,4.5 %,3328 MiB,37208 MiB,40536 MiB,59.32 W,38
2024/01/18 10:00:00.000,0,NVIDIA A100-SXM4-40GB,69.1 %,55.3 %,28162 MiB,12374 MiB,40536 MiB,295.07 W,70
2024/01/18 10:00:00.000,1,NVIDIA A100-SXM4-40GB,70.1 %,56.1 %,29394 MiB,11142 MiB,40536 MiB,298.46 W,70
2024/01/18 10:00:00.000,2,NVIDIA V100-SXM2-32GB,45.4 %,36.3 %,18325 MiB,22211 MiB,40536 MiB,160.69 W,58
2024/01/18 10:00:00.000,3,NVIDIA V100-SXM2-32GB,17.4 %,13.9 %,7579 MiB,32957 MiB,40536 MiB,89.41 W,44
2024/01/18 11:00:00.000,0,NVIDIA A100-SXM4-40GB,79.1 %,63.3 %,31171 MiB,9365 MiB,40536 MiB,328.88 W,75
2024/01/18 11:00:00.000,1,NVIDIA A100-SXM4-40GB,71.8 %,57.4 %,28663 MiB,11873 MiB,40536 MiB,304.12 W,71
2024/01/18 11:00:00.000,2,NVIDIA V100-SXM2-32GB,44.2 %,35.4 %,17339 MiB,23197 MiB,40536 MiB,157.78 W,57
2024/01/18 11:00:00.000,3,NVIDIA V100-SXM2-32GB,7.5 %,6.0 %,3016 MiB,37520 MiB,40536 MiB,64.10 W,39
2024/01/18 12:00:00.000,0,NVIDIA A100-SXM4-40GB,75.5 %,60.4 %,29695 MiB,10841 MiB,40536 MiB,316.58 W,73
2024/01/18 12:00:00.000,1,NVIDIA A100-SXM4-40GB,71.5 %,57.2 %,28018 MiB,12518 MiB,40536 MiB,303.15 W,71
2024/01/18 12:00:00.000,2,NVIDIA V100-SXM2-32GB,46.5 %,37.2 %,17633 MiB,22903 MiB,40536 MiB,163.63 W,58
2024/01/18 12:00:00.000,3,NVIDIA V100-SXM2-32GB,2.4 %,1.9 %,1643 MiB,38893 MiB,40536 MiB,51.17 W,36
2024/01/18 13:00:00.000,0,NVIDIA A100-SXM4-40GB,70.9 %,56.7 %,27342 MiB,13194 MiB,40536 MiB,301.05 W,70
2024/01/18 13:00:00.000,1,NVIDIA A100-SXM4-40GB,66.6 %,53.3 %,27236 MiB,13300 MiB,40536 MiB,286.45 W,68
2024/01/18 13:00:00.000,2,NVIDIA V100-SXM2-32GB,44.8 %,35.9 %,16554 MiB,23982 MiB,40536 MiB,159.34 W,57
2024/01/18 13:00:00.000,3,NVIDIA V100-SXM2-32GB,7.4 %,5.9 %,2480 MiB,38056 MiB,40536 MiB,63.74 W,39
2024/01/18 14:00:00.000,0,NVIDIA A100-SXM4-40GB,77.0 %,61.6 %,29698 MiB,10838 MiB,40536 MiB,321.89 W,74
2024/01/18 14:00:00.000,1,NVIDIA A100-SXM4-40GB,74.1 %,59.3 %,28796 MiB,11740 MiB,40536 MiB,312.04 W,72
2024/01/18 14:00:00.000,2,NVIDIA V100-SXM2-32GB,47.1 %,37.7 %,19263 MiB,21273 MiB,40536 MiB,165.13 W,59
2024/01/18 14:00:00.000,3,NVIDIA V100-SXM2-32GB,6.1 %,4.8 %,3634 MiB,36902 MiB,40536 MiB,60.44 W,38
2024/01/18 15:00:00.000,0,NVIDIA A100-SXM4-40GB,84.9 %,67.9 %,35162 MiB,5374 MiB,40536 MiB,348.51 W,77
2024/01/18 15:00:00.000,1,NVIDIA A100-SXM4-40GB,71.8 %,57.4 %,27758 MiB,12778 MiB,40536 MiB,304.03 W,71
2024/01/18 15:00:00.000,2,NVIDIA V100-SXM2-32GB,45.2 %,36.1 %,16762 MiB,23774 MiB,40536 MiB,160.23 W,58
2024/01/18 15:00:00.000,3,NVIDIA V100-SXM2-32GB,5.6 %,4.5 %,2742 MiB,37794 MiB,40536 MiB,59.25 W,38
2024/01/18 16:00:00.000,0,NVIDIA A100-SXM4-40GB,79.1 %,63.3 %,30378 MiB,10158 MiB,40536 MiB,329.10 W,75
2024/01/18 16:00:00.000,1,NVIDIA A100-SXM4-40GB,63.5 %,50.8 %,26814 MiB,13722 MiB,40536 MiB,275.74 W,67
2024/01/18 16:00:00.000,2,NVIDIA V100-SXM2-32GB,46.6 %,37.3 %,19387 MiB,21149 MiB,40536 MiB,163.93 W,58
2024/01/18 16:00:00.000,3,NVIDIA V100-SXM2-32GB,10.1 %,8.1 %,5629 MiB,34907 MiB,40536 MiB,70.88 W,40
2024/01/18 17:00:00.000,0,NVIDIA A100-SXM4-40GB,73.4 %,58.7 %,29479 MiB,11057 MiB,40536 MiB,309.64 W,72
2024/01/18 17:00:00.000,1,NVIDIA A100-SXM4-40GB,68.5 %,54.8 %,27823 MiB,12713 MiB,40536 MiB,292.77 W,69
2024/01/18 17:00:00.000,2,NVIDIA V100-SXM2-32GB,49.7 %,39.8 %,18836 MiB,21700 MiB,40536 MiB,171.72 W,60
2024/01/18 17:00:00.000,3,NVIDIA V100-SXM2-32GB,5.9 %,4.7 %,2569 MiB,37967 MiB,40536 MiB,60.00 W,38
2024/01/18 18:00:00.000,0,NVIDIA A100-SXM4-40GB,10.5 %,8.4 %,4036 MiB,36500 MiB,40536 MiB,95.80 W,40
2024/01/18 18:00:00.000,1,NVIDIA A100-SXM4-40GB,6.7 %,5.3 %,3042 MiB,37494 MiB,40536 MiB,82.71 W,38
2024/01/18 18:00:00.000,2,NVIDIA V100-SXM2-32GB,3.1 %,2.4 %,440 MiB,40096 MiB,40536 MiB,52.79 W,37
2024/01/18 18:00:00.000,3,NVIDIA V100-SXM2-32GB,7.6 %,6.1 %,2678 MiB,37858 MiB,40536 MiB,64.31 W,39
2024/01/18 19:00:00.000,0,NVIDIA A100-SXM4-40GB,7.6 %,6.1 %,3889 MiB,36647 MiB,40536 MiB,85.98 W,39
2024/01/18 19:00:00.000,1,NVIDIA A100-SXM4-40GB,9.6 %,7.7 %,4049 MiB,36487 MiB,40536 MiB,92.52 W,40
2024/01/18 19:00:00.000,2,NVIDIA V100-SXM2-32GB,13.6 %,10.9 %,6576 MiB,33960 MiB,40536 MiB,79.71 W,42
2024/01/18 19:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/18 20:00:00.000,0,NVIDIA A100-SXM4-40GB,7.1 %,5.7 %,1784 MiB,38752 MiB,40536 MiB,84.10 W,39
2024/01/18 20:00:00.000,1,NVIDIA A100-SXM4-40GB,6.9 %,5.5 %,1888 MiB,38648 MiB,40536 MiB,83.48 W,38
2024/01/18 20:00:00.000,2,NVIDIA V100-SXM2-32GB,2.9 %,2.3 %,2994 MiB,37542 MiB,40536 MiB,52.45 W,36
2024/01/18 20:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,2848 MiB,37688 MiB,40536 MiB,50.10 W,36
2024/01/18 21:00:00.000,0,NVIDIA A100-SXM4-40GB,12.6 %,10.0 %,4971 MiB,35565 MiB,40536 MiB,102.70 W,41
2024/01/18 21:00:00.000,1,NVIDIA A100-SXM4-40GB,12.2 %,9.8 %,3697 MiB,36839 MiB,40536 MiB,101.61 W,41
2024/01/18 21:00:00.000,2,NVIDIA V100-SXM2-32GB,9.5 %,7.6 %,3372 MiB,37164 MiB,40536 MiB,69.21 W,40
2024/01/18 21:00:00.000,3,NVIDIA V100-SXM2-32GB,2.5 %,2.0 %,1832 MiB,38704 MiB,40536 MiB,51.48 W,36
2024/01/18 22:00:00.000,0,NVIDIA A100-SXM4-40GB,10.5 %,8.4 %,3750 MiB,36786 MiB,40536 MiB,95.60 W,40
2024/01/18 22:00:00.000,1,NVIDIA A100-SXM4-40GB,12.1 %,9.7 %,4483 MiB,36053 MiB,40536 MiB,101.16 W,41
2024/01/18 22:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,277 MiB,40259 MiB,40536 MiB,50.10 W,36
2024/01/18 22:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,991 MiB,39545 MiB,40536 MiB,50.10 W,36
2024/01/18 23:00:00.000,0,NVIDIA A100-SXM4-40GB,5.5 %,4.4 %,2201 MiB,38335 MiB,40536 MiB,78.82 W,38
2024/01/18 23:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,1999 MiB,38537 MiB,40536 MiB,66.80 W,36
2024/01/18 23:00:00.000,2,NVIDIA V100-SXM2-32GB,17.1 %,13.7 %,6339 MiB,34197 MiB,40536 MiB,88.55 W,44
2024/01/18 23:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,2376 MiB,38160 MiB,40536 MiB,50.10 W,36
2024/01/19 00:00:00.000,0,NVIDIA A100-SXM4-40GB,7.8 %,6.2 %,3799 MiB,36737 MiB,40536 MiB,86.46 W,39
2024/01/19 00:00:00.000,1,NVIDIA A100-SXM4-40GB,13.1 %,10.5 %,5354 MiB,35182 MiB,40536 MiB,104.63 W,42
2024/01/19 00:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,920 MiB,39616 MiB,40536 MiB,50.10 W,36
2024/01/19 00:00:00.000,3,NVIDIA V100-SXM2-32GB,6.2 %,4.9 %,1512 MiB,39024 MiB,40536 MiB,60.77 W,38
2024/01/19 01:00:00.000,0,NVIDIA A100-SXM4-40GB,10.8 %,8.6 %,3872 MiB,36664 MiB,40536 MiB,96.62 W,40
2024/01/19 01:00:00.000,1,NVIDIA A100-SXM4-40GB,8.5 %,6.8 %,3578 MiB,36958 MiB,40536 MiB,88.92 W,39
2024/01/19 01:00:00.000,2,NVIDIA V100-SXM2-32GB,6.6 %,5.3 %,3273 MiB,37263 MiB,40536 MiB,61.84 W,38
2024/01/19 01:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,390 MiB,40146 MiB,40536 MiB,50.10 W,36
2024/01/19 02:00:00.000,0,NVIDIA A100-SXM4-40GB,9.2 %,7.4 %,4252 MiB,36284 MiB,40536 MiB,91.37 W,40
2024/01/19 02:00:00.000,1,NVIDIA A100-SXM4-40GB,9.5 %,7.6 %,3644 MiB,36892 MiB,40536 MiB,92.35 W,40
2024/01/19 02:00:00.000,2,NVIDIA V100-SXM2-32GB,3.1 %,2.5 %,670 MiB,39866 MiB,40536 MiB,53.02 W,37
2024/01/19 02:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,396 MiB,40140 MiB,40536 MiB,50.10 W,36
2024/01/19 03:00:00.000,0,NVIDIA A100-SXM4-40GB,9.8 %,7.8 %,4746 MiB,35790 MiB,40536 MiB,93.22 W,40
2024/01/19 03:00:00.000,1,NVIDIA A100-SXM4-40GB,15.2 %,12.2 %,5382 MiB,35154 MiB,40536 MiB,111.79 W,43
2024/01/19 03:00:00.000,2,NVIDIA V100-SXM2-32GB,10.8 %,8.7 %,3637 MiB,36899 MiB,40536 MiB,72.61 W,40
2024/01/19 03:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1109 MiB,39427 MiB,40536 MiB,50.10 W,36
2024/01/19 04:00:00.000,0,NVIDIA A100-SXM4-40GB,7.0 %,5.6 %,4168 MiB,36368 MiB,40536 MiB,83.97 W,39
2024/01/19 04:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,66.80 W,36
2024/01/19 04:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/19 04:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,3692 MiB,36844 MiB,40536 MiB,50.10 W,36
2024/01/19 05:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,985 MiB,39551 MiB,40536 MiB,66.80 W,36
2024/01/19 05:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,1050 MiB,39486 MiB,40536 MiB,66.80 W,36
2024/01/19 05:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,2120 MiB,38416 MiB,40536 MiB,50.10 W,36
2024/01/19 05:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,284 MiB,40252 MiB,40536 MiB,50.10 W,36
2024/01/19 06:00:00.000,0,NVIDIA A100-SXM4-40GB,7.4 %,5.9 %,2502 MiB,38034 MiB,40536 MiB,85.21 W,39
2024/01/19 06:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,66.80 W,36
2024/01/19 06:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1109 MiB,39427 MiB,40536 MiB,50.10 W,36
2024/01/19 06:00:00.000,3,NVIDIA V100-SXM2-32GB,5.2 %,4.2 %,2423 MiB,38113 MiB,40536 MiB,58.32 W,38
2024/01/19 07:00:00.000,0,NVIDIA A100-SXM4-40GB,13.9 %,11.1 %,5270 MiB,35266 MiB,40536 MiB,107.37 W,42
2024/01/19 07:00:00.000,1,NVIDIA A100-SXM4-40GB,15.1 %,12.1 %,7339 MiB,33197 MiB,40536 MiB,111.23 W,43
2024/01/19 07:00:00.000,2,NVIDIA V100-SXM2-32GB,2.3 %,1.9 %,0 MiB,40536 MiB,40536 MiB,50.91 W,36
2024/01/19 07:00:00.000,3,NVIDIA V100-SXM2-32GB,9.4 %,7.5 %,3089 MiB,37447 MiB,40536 MiB,69.03 W,40
2024/01/19 08:00:00.000,0,NVIDIA A100-SXM4-40GB,5.5 %,4.4 %,2206 MiB,38330 MiB,40536 MiB,78.70 W,38
2024/01/19 08:00:00.000,1,NVIDIA A100-SXM4-40GB,6.4 %,5.1 %,2060 MiB,38476 MiB,40536 MiB,81.76 W,38
2024/01/19 08:00:00.000,2,NVIDIA V100-SXM2-32GB,9.8 %,7.8 %,4819 MiB,35717 MiB,40536 MiB,69.88 W,40
2024/01/19 08:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1494 MiB,39042 MiB,40536 MiB,50.10 W,36
2024/01/19 09:00:00.000,0,NVIDIA A100-SXM4-40GB,81.0 %,64.8 %,30395 MiB,10141 MiB,40536 MiB,335.49 W,76
2024/01/19 09:00:00.000,1,NVIDIA A100-SXM4-40GB,80.7 %,64.6 %,32626 MiB,7910 MiB,40536 MiB,334.47 W,75
2024/01/19 09:00:00.000,2,NVIDIA V100-SXM2-32GB,39.8 %,31.8 %,15906 MiB,24630 MiB,40536 MiB,146.51 W,55
2024/01/19 09:00:00.000,3,NVIDIA V100-SXM2-32GB,7.1 %,5.7 %,2834 MiB,37702 MiB,40536 MiB,63.17 W,39
2024/01/19 10:00:00.000,0,NVIDIA A100-SXM4-40GB,78.5 %,62.8 %,31342 MiB,9194 MiB,40536 MiB,327.06 W,74
2024/01/19 10:00:00.000,1,NVIDIA A100-SXM4-40GB,61.9 %,49.5 %,25116 MiB,15420 MiB,40536 MiB,270.47 W,66
2024/01/19 10:00:00.000,2,NVIDIA V100-SXM2-32GB,48.1 %,38.5 %,16740 MiB,23796 MiB,40536 MiB,167.63 W,59
2024/01/19 10:00:00.000,3,NVIDIA V100-SXM2-32GB,8.2 %,6.5 %,2845 MiB,37691 MiB,40536 MiB,65.84 W,39
2024/01/19 11:00:00.000,0,NVIDIA A100-SXM4-40GB,78.6 %,62.9 %,31689 MiB,8847 MiB,40536 MiB,327.31 W,74
2024/01/19 11:00:00.000,1,NVIDIA A100-SXM4-40GB,65.9 %,52.7 %,26753 MiB,13783 MiB,40536 MiB,283.90 W,68
2024/01/19 11:00:00.000,2,NVIDIA V100-SXM2-32GB,44.0 %,35.2 %,17366 MiB,23170 MiB,40536 MiB,157.26 W,57
2024/01/19 11:00:00.000,3,NVIDIA V100-SXM2-32GB,7.0 %,5.6 %,2754 MiB,37782 MiB,40536 MiB,62.93 W,39
2024/01/19 12:00:00.000,0,NVIDIA A100-SXM4-40GB,79.7 %,63.7 %,32559 MiB,7977 MiB,40536 MiB,330.84 W,75
2024/01/19 12:00:00.000,1,NVIDIA A100-SXM4-40GB,62.9 %,50.3 %,23709 MiB,16827 MiB,40536 MiB,273.90 W,66
2024/01/19 12:00:00.000,2,NVIDIA V100-SXM2-32GB,47.3 %,37.9 %,18236 MiB,22300 MiB,40536 MiB,165.68 W,59
2024/01/19 12:00:00.000,3,NVIDIA V100-SXM2-32GB,15.4 %,12.3 %,5735 MiB,34801 MiB,40536 MiB,84.31 W,43
2024/01/19 13:00:00.000,0,NVIDIA A100-SXM4-40GB,73.4 %,58.8 %,29359 MiB,11177 MiB,40536 MiB,309.70 W,72
2024/01/19 13:00:00.000,1,NVIDIA A100-SXM4-40GB,74.2 %,59.3 %,28484 MiB,12052 MiB,40536 MiB,312.17 W,72
2024/01/19 13:00:00.000,2,NVIDIA V100-SXM2-32GB,40.3 %,32.2 %,17118 MiB,23418 MiB,40536 MiB,147.75 W,55
2024/01/19 13:00:00.000,3,NVIDIA V100-SXM2-32GB,18.7 %,14.9 %,8198 MiB,32338 MiB,40536 MiB,92.62 W,44
2024/01/19 14:00:00.000,0,NVIDIA A100-SXM4-40GB,74.2 %,59.4 %,30378 MiB,10158 MiB,40536 MiB,312.24 W,72
2024/01/19 14:00:00.000,1,NVIDIA A100-SXM4-40GB,65.5 %,52.4 %,27849 MiB,12687 MiB,40536 MiB,282.73 W,68
2024/01/19 14:00:00.000,2,NVIDIA V100-SXM2-32GB,47.0 %,37.6 %,19592 MiB,20944 MiB,40536 MiB,164.90 W,59
2024/01/19 14:00:00.000,3,NVIDIA V100-SXM2-32GB,14.5 %,11.6 %,5715 MiB,34821 MiB,40536 MiB,82.01 W,42
2024/01/19 15:00:00.000,0,NVIDIA A100-SXM4-40GB,76.4 %,61.1 %,31802 MiB,8734 MiB,40536 MiB,319.84 W,73
2024/01/19 15:00:00.000,1,NVIDIA A100-SXM4-40GB,67.3 %,53.8 %,26167 MiB,14369 MiB,40536 MiB,288.69 W,69
2024/01/19 15:00:00.000,2,NVIDIA V100-SXM2-32GB,40.7 %,32.5 %,16007 MiB,24529 MiB,40536 MiB,148.69 W,55
2024/01/19 15:00:00.000,3,NVIDIA V100-SXM2-32GB,8.0 %,6.4 %,1269 MiB,39267 MiB,40536 MiB,65.34 W,39
2024/01/19 16:00:00.000,0,NVIDIA A100-SXM4-40GB,71.6 %,57.3 %,29331 MiB,11205 MiB,40536 MiB,303.52 W,71
2024/01/19 16:00:00.000,1,NVIDIA A100-SXM4-40GB,65.0 %,52.0 %,25619 MiB,14917 MiB,40536 MiB,281.08 W,68
2024/01/19 16:00:00.000,2,NVIDIA V100-SXM2-32GB,48.7 %,39.0 %,20188 MiB,20348 MiB,40536 MiB,169.23 W,59
2024/01/19 16:00:00.000,3,NVIDIA V100-SXM2-32GB,13.8 %,11.0 %,6004 MiB,34532 MiB,40536 MiB,80.15 W,42
2024/01/19 17:00:00.000,0,NVIDIA A100-SXM4-40GB,74.9 %,59.9 %,29873 MiB,10663 MiB,40536 MiB,314.50 W,72
2024/01/19 17:00:00.000,1,NVIDIA A100-SXM4-40GB,75.2 %,60.1 %,28171 MiB,12365 MiB,40536 MiB,315.51 W,73
2024/01/19 17:00:00.000,2,NVIDIA V100-SXM2-32GB,50.4 %,40.4 %,20333 MiB,20203 MiB,40536 MiB,173.62 W,60
2024/01/19 17:00:00.000,3,NVIDIA V100-SXM2-32GB,3.9 %,3.1 %,441 MiB,40095 MiB,40536 MiB,54.99 W,37
2024/01/19 18:00:00.000,0,NVIDIA A100-SXM4-40GB,12.3 %,9.8 %,5643 MiB,34893 MiB,40536 MiB,101.72 W,41
2024/01/19 18:00:00.000,1,NVIDIA A100-SXM4-40GB,8.5 %,6.8 %,4989 MiB,35547 MiB,40536 MiB,88.75 W,39
2024/01/19 18:00:00.000,2,NVIDIA V100-SXM2-32GB,13.7 %,11.0 %,5267 MiB,35269 MiB,40536 MiB,79.92 W,42
2024/01/19 18:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1382 MiB,39154 MiB,40536 MiB,50.10 W,36
2024/01/19 19:00:00.000,0,NVIDIA A100-SXM4-40GB,13.2 %,10.6 %,6178 MiB,34358 MiB,40536 MiB,104.87 W,42
2024/01/19 19:00:00.000,1,NVIDIA A100-SXM4-40GB,13.4 %,10.7 %,3424 MiB,37112 MiB,40536 MiB,105.39 W,42
2024/01/19 19:00:00.000,2,NVIDIA V100-SXM2-32GB,6.5 %,5.2 %,1732 MiB,38804 MiB,40536 MiB,61.63 W,38
2024/01/19 19:00:00.000,3,NVIDIA V100-SXM2-32GB,9.1 %,7.3 %,2414 MiB,38122 MiB,40536 MiB,68.17 W,40
2024/01/19 20:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,2689 MiB,37847 MiB,40536 MiB,66.80 W,36
2024/01/19 20:00:00.000,1,NVIDIA A100-SXM4-40GB,13.8 %,11.1 %,6070 MiB,34466 MiB,40536 MiB,106.97 W,42
2024/01/19 20:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1079 MiB,39457 MiB,40536 MiB,50.11 W,36
2024/01/19 20:00:00.000,3,NVIDIA V100-SXM2-32GB,3.3 %,2.7 %,757 MiB,39779 MiB,40536 MiB,53.46 W,37
2024/01/19 21:00:00.000,0,NVIDIA A100-SXM4-40GB,3.6 %,2.8 %,310 MiB,40226 MiB,40536 MiB,72.11 W,37
2024/01/19 21:00:00.000,1,NVIDIA A100-SXM4-40GB,7.0 %,5.6 %,1114 MiB,39422 MiB,40536 MiB,83.64 W,38
2024/01/19 21:00:00.000,2,NVIDIA V100-SXM2-32GB,5.1 %,4.1 %,1403 MiB,39133 MiB,40536 MiB,57.98 W,38
2024/01/19 21:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,216 MiB,40320 MiB,40536 MiB,50.10 W,36
2024/01/19 22:00:00.000,0,NVIDIA A100-SXM4-40GB,10.6 %,8.5 %,5887 MiB,34649 MiB,40536 MiB,96.01 W,40
2024/01/19 22:00:00.000,1,NVIDIA A100-SXM4-40GB,5.9 %,4.7 %,1699 MiB,38837 MiB,40536 MiB,80.15 W,38
2024/01/19 22:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,980 MiB,39556 MiB,40536 MiB,50.10 W,36
2024/01/19 22:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,410 MiB,40126 MiB,40536 MiB,50.10 W,36
2024/01/19 23:00:00.000,0,NVIDIA A100-SXM4-40GB,7.2 %,5.7 %,1995 MiB,38541 MiB,40536 MiB,84.43 W,39
2024/01/19 23:00:00.000,1,NVIDIA A100-SXM4-40GB,4.6 %,3.6 %,2083 MiB,38453 MiB,40536 MiB,75.51 W,37
2024/01/19 23:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,54 MiB,40482 MiB,40536 MiB,50.10 W,36
2024/01/19 23:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
